scenario,seed,S,T0,N,trtmt.allctn,cntrl.mean,sd.Y,reg1.name,reg2.name,reg3.name,reg4.name,reg5.name,reg1.allctn,reg2.allctn,reg3.allctn,reg4.allctn,reg5.allctn,reg1.trtmt.mean,reg2.trtmt.mean,reg3.trtmt.mean,reg4.trtmt.mean,reg5.trtmt.mean
619,21919,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
620,971892,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
621,471030,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
622,254860,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
623,119044,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
624,1017384,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
625,343420,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
626,277798,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
627,727198,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
628,127487,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
629,717973,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
630,316356,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
631,978171,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
632,780171,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
633,562351,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
634,661937,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
635,588020,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
636,679112,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
637,238665,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
638,946139,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
639,771732,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
640,16213,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
641,977591,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
642,769379,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
643,362624,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
644,761829,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
645,815866,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
646,776214,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
647,311774,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
648,515605,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
649,556633,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
650,220934,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
651,285352,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
652,40835,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
653,965856,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
654,142368,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
655,241779,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
656,140713,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
657,1014035,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
658,1022674,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
659,823897,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
660,675886,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
661,956525,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
662,305636,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
663,855573,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
664,644841,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
665,47882,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
666,908569,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
667,33641,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
668,210735,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
669,506141,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
670,971775,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
671,597209,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
672,387045,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
673,505215,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
674,664389,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
675,1002695,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
676,71058,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
677,716521,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
678,811498,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
679,513989,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
680,1041070,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
681,769369,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
682,82151,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
683,832539,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
684,594035,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
685,640894,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
686,57237,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
687,648723,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
688,509170,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
689,261521,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
690,997845,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
691,675030,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
692,363179,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
693,773186,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
694,358905,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
695,243077,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
696,318691,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
697,287366,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
698,889075,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
699,809847,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
700,144237,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
701,1026316,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
702,738183,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
703,675225,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
704,687720,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
705,144788,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
706,261712,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
707,329888,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
708,302465,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
709,760417,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
710,882117,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
711,879004,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
712,579986,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
713,179084,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
714,484350,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
715,948113,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
716,221164,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
717,479628,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
718,849017,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
719,214766,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
720,365875,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
721,755729,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
722,708364,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
723,759568,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
724,1016864,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
725,112972,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
726,375401,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
727,340350,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
728,268867,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
729,925782,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
730,426105,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
731,930982,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
732,833122,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
733,917785,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
734,768195,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
735,604898,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
736,69927,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
737,942824,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
738,360369,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
739,119906,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
740,659649,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
741,691667,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
742,535260,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
743,92540,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
744,650149,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
745,169400,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
746,838306,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
747,765186,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
748,220029,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
749,917015,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
750,618856,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
751,583894,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
752,453617,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
753,112152,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
754,805777,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
755,579230,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
756,812572,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
757,372020,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
758,646271,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
759,112248,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
760,1017438,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
761,831583,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
762,139302,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
763,98320,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
764,162867,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
765,274376,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
766,492036,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
767,501647,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
768,938958,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
769,396675,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
770,394277,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
771,190877,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
772,181654,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
773,51647,5,5,7650,0.5,0.082,0.205,Reg1,Reg2,Reg3,Reg4,Reg5,0.2,0.2,0.2,0.2,0.2,0.082,0.082,0.082,0.116,0.116
